Nombre,Código,Departamento,Provincia,Municipio,Asiento,Zona,Longitud,Latitud
U.E. Villa el Carmen,2-0820-25599,La Paz,Murillo,El Alto,El Alto,Villa El Carmen,-68.180951,-16.532583
U.E. Iberdrola B,2-0820-25600,La Paz,Murillo,El Alto,El Alto,San Pablo,-68.188056,-16.592521
U. E. Juan Pablo II B,2-0820-25601,La Paz,Murillo,El Alto,El Alto,Cosmos 79 Uv B,-68.231971,-16.532105
U.E. Ernesto Che Guevara,2-0820-25602,La Paz,Murillo,El Alto,El Alto,San Roque 16 de Agosto,-68.278023,-16.4806
U.E. Mariscal de Zepita,2-0820-25603,La Paz,Murillo,El Alto,El Alto,Villa Tunari,-68.207,-16.498579
U.E. Villa Victoria A,2-0820-25727,La Paz,Murillo,El Alto,El Alto,Nuevos Horizontes,-68.180789,-16.544754
U. E. Héroes de Octubre,2-0820-26056,La Paz,Murillo,El Alto,El Alto,Julian Apaza II,-68.246062,-16.462572
U.E. Avelino Siñani,2-0820-26157,La Paz,Murillo,El Alto,El Alto,14 de Septiembre Ventilla,-68.175959,-16.60973
U.E. Villa Imperial,2-0820-26158,La Paz,Murillo,El Alto,El Alto,Villa Imperial,-68.210223,-16.584414
U.E. Modelo Sur,2-0820-26159,La Paz,Murillo,El Alto,El Alto,Modelo Ventilla,-68.180692,-16.624287
U.E. Colorados de Bolivia,2-0820-30040,La Paz,Murillo,El Alto,El Alto,Ciudad Satélite,-68.153529,-16.520639
U.E. Modesto Omiste,2-0820-30041,La Paz,Murillo,El Alto,El Alto,Ciudad Satélite,-68.157407,-16.528937
U.E. Juan Pablo II Don Bosco,2-0820-30042,La Paz,Murillo,El Alto,El Alto,Santa Rosa,-68.163683,-16.544871
U.E. Unión Bolivariana,2-0820-30043,La Paz,Murillo,El Alto,El Alto,Villa Elizardo Perez,-68.185975,-16.536671
U.E. Virgen De Copacabana A,2-0820-30044,La Paz,Murillo,El Alto,El Alto,Virgen de Copacabana,-68.179274,-16.581027
U.E. San Antonio A,2-0820-30045,La Paz,Murillo,El Alto,El Alto,Senkata Excomunidad Pucarani,-68.187085,-16.58263
U.E. Boliviano Japones B,2-0820-30046,La Paz,Murillo,El Alto,El Alto,Las Nieves,-68.198615,-16.602365
U.E. Jardines del Sur,2-0820-30047,La Paz,Murillo,El Alto,El Alto,Jardin Maxima,-68.195645,-16.615819
U.E. Ventilla I,2-0820-30048,La Paz,Murillo,El Alto,El Alto,Ventilla I,-68.16792,-16.614462
U. E. San José de Yunguyo A,2-0820-30049,La Paz,Murillo,El Alto,El Alto,Rio Seco Villa  San Jose,-68.226071,-16.498772
U. E. 21 de Septiembre Señor de Lagunas,2-0820-30050,La Paz,Murillo,El Alto,El Alto,Señor de Lagunas 21 de Septiembre,-68.257431,-16.487492
U.E. Carlos Palenque Avilés,2-0820-30052,La Paz,Murillo,El Alto,El Alto,Villa Tunari,-68.201816,-16.502143
U.E. San Marcos,2-0820-30053,La Paz,Murillo,El Alto,El Alto,Said Alto Villa Victoria,-68.167818,-16.475619
U.E. Taiwan,2-0820-30054,La Paz,Murillo,El Alto,El Alto,El Ingenio Distrito  1 Unidad Vecinal 3,-68.214096,-16.475159
U.E. Unión Europea B,2-0820-30055,La Paz,Murillo,El Alto,El Alto,Huayna Potosi 2da. Seccion,-68.192478,-16.478022
U.E. Chijini Alto,2-0820-32141,La Paz,Murillo,El Alto,El Alto,San Juan Alto Chijini,-68.227037,-16.567849
U.E. Horizontes A,2-0820-32152,La Paz,Murillo,El Alto,El Alto,Nuevos Horizontes,-68.184514,-16.540841
U.E. Las Delicias A,2-0820-32153,La Paz,Murillo,El Alto,El Alto,Las delicias,-68.197497,-16.553564
U.E. San Luis de Gonzaga A,2-0820-32154,La Paz,Murillo,El Alto,El Alto,San Luis Tasa,-68.196264,-16.528334
U.E. Julián Apaza,2-0820-32155,La Paz,Murillo,El Alto,El Alto,Villa Juliana,-68.199728,-16.53259
U.E. Adventista Salomón,2-0820-32156,La Paz,Murillo,El Alto,El Alto,Tejada Rectangular,-68.157865,-16.526073
U.E. Amor de Dios,2-0820-32157,La Paz,Murillo,El Alto,El Alto,Amor de Dios,-68.207921,-16.539313
U.E. Ayacucho,2-0820-32158,La Paz,Murillo,El Alto,El Alto,San Luis II Charapaqui,-68.209487,-16.532205
U.E.  Adrián Castillo Nava A,2-0820-32164,La Paz,Murillo,El Alto,El Alto,Alto Lima 3ra Seccion Norte,-68.186089,-16.481228
U. E. Cosmos 79,2-0820-32170,La Paz,Murillo,El Alto,El Alto,Cosmos 79 Uv G,-68.21714,-16.531119
U. E. San Felipe,2-0820-32194,La Paz,Murillo,El Alto,El Alto,San Felipe de Seque,-68.239854,-16.515818
U. E. Cuerpo de Cristo Fe y Alegría,2-0820-32196,La Paz,Murillo,El Alto,El Alto,2 de Febrero,-68.217272,-16.521003
U.E. Reino de Belgica,2-0820-32210,La Paz,Murillo,El Alto,El Alto,Villa Rosas Pampa,-68.168275,-16.542803
U.E. Jesús Obrero Mañana,2-0820-32287,La Paz,Murillo,El Alto,El Alto,1ro de Mayo,-68.20044,-16.533038
U.E. Jesús Obrero Villa Esther,2-0820-32290,La Paz,Murillo,El Alto,El Alto,Cosmos 77,-68.203849,-16.531334
U.E. 6 de Junio,2-0820-32305,La Paz,Murillo,El Alto,El Alto,Ciudad Satélite,-68.153444,-16.531127
U.E. 9 de Julio,2-0820-32306,La Paz,Murillo,El Alto,El Alto,Villa Santiago I,-68.166961,-16.521446
U.E. San Pedro de Charapaqui,2-0820-32313,La Paz,Murillo,El Alto,El Alto,San Pedro Charapaqui,-68.185023,-16.517865
U.E. Noel Kempf Mercado,2-0820-32392,La Paz,Murillo,El Alto,El Alto,Villa Bolivar F,-68.183543,-16.524377
U.E. Sebastián Obermaier,2-0820-32394,La Paz,Murillo,El Alto,El Alto,Centro Unión Achiri,-68.195019,-16.520688
U.E. La Primera,2-0820-32395,La Paz,Murillo,El Alto,El Alto,La Primera,-68.181636,-16.519009
U. E. Eduardo Avaroa 1,2-3412-00001,La Paz,Murillo,El Alto,Pomamaya Baja,Sin Nombre 1,-68.3035,-16.493985
Esc. Simon Boliviar,2-0093-02451,La Paz,Omasuyos,Achacachi,Achacachi,Sin Nombre 6,-68.69108,-16.04526
Colegio Mariscal Santa Cruz,2-0093-02456,La Paz,Omasuyos,Achacachi,Achacachi,Sin Nombre 5,-68.68538,-16.04263
Colegio Omasuyos,2-0093-02457,La Paz,Omasuyos,Achacachi,Achacachi,Sin Nombre 7,-68.68598,-16.04657
Escuela Central Casamaya,2-0094-02364,La Paz,Omasuyos,Achacachi,Casamaya,Zona 3865,-68.59995,-16.04042
Colegio Antofagasta,2-0095-02381,La Paz,Omasuyos,Achacachi,Chijipina Grande,Zona 3864,-68.69424,-15.9962
Escuela Belen,2-0096-02397,La Paz,Omasuyos,Achacachi,Belén (Omasuyos),Zona 3864,-68.70184,-16.01776
Colegio Simon Bolivar,2-0097-02363,La Paz,Omasuyos,Achacachi,Pongon Huyo,Zona 3865,-68.599537,-16.076051
Escuela Apuraya,2-0103-02440,La Paz,Omasuyos,Achacachi,Apuraya,Zona 3864,-68.74739,-16.0668
Escuela Villa Lipe,2-0104-02447,La Paz,Omasuyos,Achacachi,Villa Lipe,Zona 3861,-68.75453,-16.05257
U. E. Jancko Amaya  A,2-0108-25762,La Paz,Omasuyos,Achacachi,Jancko Amaya,Zona 3864,-68.82044,-16.170774
Escuela Ajllata Grande,2-0112-02441,La Paz,Omasuyos,Achacachi,Ajllata Grande,Zona 3862,-68.7886,-16.02371
U. E. Warisata,2-0114-02379,La Paz,Omasuyos,Achacachi,Huarizata,Zona 3868,-68.66218,-15.97352
Nucleo Tacamara,2-0115-02436,La Paz,Omasuyos,Achacachi,Tacamara,Zona 3863,-68.61773,-16.02135
Escuela Walata Chico,2-0116-02433,La Paz,Omasuyos,Achacachi,Walata Chico,Zona 3868,-68.65627,-15.93059
Nucleo Ecolar Murumamani,2-0117-02368,La Paz,Omasuyos,Achacachi,Murumamani,Zona 3871,-68.69246,-15.90919
Colegio Suñasivi,2-0118-02383,La Paz,Omasuyos,Achacachi,Suñasivi,Zona 3868,-68.64019,-15.98684
Colegio Franz Tamayo,2-0119-02435,La Paz,Omasuyos,Achacachi,Franz Tamayo,Zona 3870,-68.74367,-15.92973
U.E. Kilusa,2-0120-02432,La Paz,Omasuyos,Achacachi,Cota Muyta,Zona 3870,-68.70744,-15.93228
U. E. Jaime Escalante,2-0124-25763,La Paz,Omasuyos,Achacachi,Villa Asunción de Corpaputo,Zona 3865,-68.55636,-16.072493
Nucleo Educativo Tahari,2-3447-00001,La Paz,Omasuyos,Achacachi,Tahari,Zona 3867,-68.6852,-15.95393
Núcleo Escolar Challuyo,2-3634-00001,La Paz,Omasuyos,Achacachi,Challuyo (Omasuyos),Zona 3866,-68.61758,-15.99023
Escuela Franz Tamayo,2-0125-02457,La Paz,Omasuyos,Villa Ancoraimes,Ancoraimes,Zona 3876,-68.90729,-15.89587
U. E. Morocollo,2-0126-25760,La Paz,Omasuyos,Villa Ancoraimes,Morocollo,Zona 3873,-68.88591,-15.911831
Escuela Turrini,2-0127-02414,La Paz,Omasuyos,Villa Ancoraimes,Turrini,Zona 3876,-68.89091,-15.87126
U. E. Chojñapata,2-0128-25758,La Paz,Omasuyos,Villa Ancoraimes,Chojñapata,Zona 3876,-68.871338,-15.790644
Escuela Seccional Chiñaja,2-0129-02389,La Paz,Omasuyos,Villa Ancoraimes,Chiñaja,Zona 3877,-68.83353,-15.76956
U. E. Inca Huayna Capac,2-0130-25759,La Paz,Omasuyos,Villa Ancoraimes,Inca Caturapi,Zona 3877,-68.826895,-15.757769
Nucleo Escolar de Patapatani,2-0131-02399,La Paz,Omasuyos,Villa Ancoraimes,Villa Tembladerani,Zona 3877,-68.82576,-15.78231
Colegio Macamaca,2-0132-02453,La Paz,Omasuyos,Villa Ancoraimes,Villa Macamaca,Zona 3875,-68.94691,-15.83644
U.E. Gualberto Villarroel,2-0133-25756,La Paz,Omasuyos,Villa Ancoraimes,Cheje Pampa,Zona 3874,-68.816973,-15.890267
Colegio Cajiata,2-0134-02413,La Paz,Omasuyos,Villa Ancoraimes,Cajiata,Zona 3873,-68.85471,-15.91954
Escuela Sotalaya,2-0135-02426,La Paz,Omasuyos,Villa Ancoraimes,Sotalaya,Zona 3873,-68.83341,-15.92723
Tec. Humanista Pocoata Grande,2-0136-02398,La Paz,Omasuyos,Villa Ancoraimes,Pocoata Grande,Zona 3872,-68.79222,-15.94282
U.E. Julián Apaza de Chinchaya,2-4524-32218,La Paz,Omasuyos,Villa Ancoraimes,Chinchaya,Zona 3874,-68.793985,-15.925298
Unidad Educativa Compi,2-0109-02415,La Paz,Omasuyos,Chua Cocani,Compi Tauca,Zona 3879,-68.7893,-16.17562
U. E. Pedro Domingo Murillo,2-0113-25761,La Paz,Omasuyos,Chua Cocani,Chua Visalaya,Zona 3879,-68.771383,-16.180916
Escuela Corpachilaya,2-0121-02427,La Paz,Omasuyos,Chua Cocani,Soncachi,Zona 3878,-68.71874,-16.19794
Escuela Chua Cocani,2-0122-02449,La Paz,Omasuyos,Chua Cocani,Chua Cocani,Zona 3878,-68.74966,-16.18941
U. E. Mariscal Andrés de Santa Cruz,2-0098-02417,La Paz,Omasuyos,Huarina,Huarina,Zona 3882,-68.60149,-16.19093
Escuela Bernabe Ledezma,2-0099-02430,La Paz,Omasuyos,Huarina,Coromata Alta,Zona 3883,-68.54478,-16.12266
Escuela Unidad Educativa Coromata Baja,2-0100-02450,La Paz,Omasuyos,Huarina,Coromata Baja,Zona 3881,-68.56112,-16.15195
Escuela Apuvillque Morocollo,2-0101-02384,La Paz,Omasuyos,Huarina,Apuvillque Morocollo,Zona 3881,-68.64399,-16.13322
U.E. Copancara,2-0123-25755,La Paz,Omasuyos,Huarina,Copancara,Zona 3884,-68.571182,-16.244962
Colegio Santiago De Huata,2-0102-02442,La Paz,Omasuyos,Santiago de Huata,Santiago de Huata,Zona 3885,-68.81879,-16.05531
Colegio Central Porejoni,2-0105-02439,La Paz,Omasuyos,Santiago de Huata,Santa Ana de Ticulasi,Zona 3886,-68.83286,-16.10552
U. E. Kalaque,2-0110-25757,La Paz,Omasuyos,Santiago de Huata,Kalaque,Zona 3887,-68.880195,-16.096587
Escuela Watari,2-0111-02367,La Paz,Omasuyos,Santiago de Huata,Watari,Zona 3887,-68.86102,-16.07956
U.E. Chuquiñapi,2-4535-32244,La Paz,Omasuyos,Santiago de Huata,Chuquiñapi,Zona 3887,-68.874257,-16.066271
Colegio Nacional Mixto Huatajata,2-0106-02401,La Paz,Omasuyos,Huatajata,Huatajata,Zona 3888,-68.70113,-16.2081
Escuela Sanca Jahuira,2-0107-02366,La Paz,Omasuyos,Huatajata,Sancajahuira,Zona 3888,-68.66814,-16.21417
U.E. Soncachi Chico,2-4523-32217,La Paz,Omasuyos,Huatajata,Soncachi Chico,Zona 3888,-68.718508,-16.202076
Esc. Vicenta Juariste Eguino,2-0137-02996,La Paz,Pacajes,Corocoro,Coro Coro,Zona 3895,-68.45507,-17.1773
Casa de  Gobierno,2-0138-08006,La Paz,Pacajes,Corocoro,Caquingora,Zona 3893,-68.494476,-17.245803
U.E. Rosapata,2-0139-25780,La Paz,Pacajes,Corocoro,Rosapata Huancarama,Zona 3894,-68.582536,-17.217427
Esc. Topohoco,2-0140-02962,La Paz,Pacajes,Corocoro,Topohoco,Zona 3899,-68.24099,-17.16903
Esc. Pedro Domingo Murillo,2-0141-03031,La Paz,Pacajes,Corocoro,Tomata,Zona 3899,-68.201327,-17.202215
Nucleo Esc. Central Enequella,2-0142-02907,La Paz,Pacajes,Corocoro,Villa Exaltación de Enequella,Zona 3897,-68.15412,-17.14132
Colegio Jose Manuel Pando,2-0143-02908,La Paz,Pacajes,Corocoro,José Manuel Pando,Zona 3896,-68.49117,-17.2136
Col. Jayuma Llallagua,2-0144-03029,La Paz,Pacajes,Corocoro,Jayuma Llallagua,Zona 3891,-68.48241,-17.29913
U.E Janko Marca Sirpa,2-0146-25779,La Paz,Pacajes,Corocoro,Jancko Marca Sirpa,Zona 3898,-68.647418,-17.140762
Col. Cancasilla,2-0147-03026,La Paz,Pacajes,Corocoro,Santa Rosa (Pacajes),Zona 3900,-68.60786,-17.10883
U.E. Santiago De Quilloma,2-0148-25776,La Paz,Pacajes,Corocoro,El Porvenir de Quilloma,Zona 3892,-68.124663,-17.226731
U.E. Elizardo Pérez,2-0149-25778,La Paz,Pacajes,Corocoro,Muru Pilar Mejillones,Zona 3900,-68.501395,-17.083888
Esc. Seccional Anco Aque,2-3223-08022,La Paz,Pacajes,Corocoro,Anco Aque,Zona 3897,-68.183497,-17.193752
Esc. Caquiaviri,2-0150-02997,La Paz,Pacajes,Caquiaviri,Caquiaviri,Zona 3908,-68.609069,-17.023379
Esc. Achiri,2-0151-03022,La Paz,Pacajes,Caquiaviri,Achiri,Zona 3902,-69.000578,-17.214082
Esc. Calama Quintavi,2-0152-03042,La Paz,Pacajes,Caquiaviri,Calama Quintavi,Zona 3902,-68.88924,-17.269891
Nucleo Escolar Vichaya,2-0153-02929,La Paz,Pacajes,Caquiaviri,Vichaya,Zona 3906,-68.780318,-17.117846
Esc. Chojna Pampa De Vichaya,2-0154-03041,La Paz,Pacajes,Caquiaviri,Chojña Pampa de Vichaya,Zona 3903,-68.71026,-17.125325
Esc. Antaquira Villa Belen,2-0156-03017,La Paz,Pacajes,Caquiaviri,Antaquira Villa Belén,Zona 3905,-68.66805,-17.08638
Esc. Villa Chocorosi,2-0157-03023,La Paz,Pacajes,Caquiaviri,Villa Chocorosi,Zona 3904,-68.84946,-17.14096
Esc. Central,2-0158-02911,La Paz,Pacajes,Caquiaviri,Laura Llocolloco,Zona 3909,-68.57354,-16.90038
Sede Social,2-0159-03038,La Paz,Pacajes,Caquiaviri,Tincachi,Zona 3907,-68.94909,-17.09862
Col. Calla Llallagua,2-0191-03018,La Paz,Pacajes,Caquiaviri,Calla Llallagua,Zona 3908,-68.68002,-16.92397
U.E. Kasillunca,2-2783-25836,La Paz,Pacajes,Caquiaviri,Kasillunca,Zona 3901,-68.754919,-17.0378
Esc. Pablo Lavadens,2-0160-02963,La Paz,Pacajes,Calacoto,Calacoto,Zona 3921,-68.63289,-17.28291
U.E. Narciso Campero,2-0161-25840,La Paz,Pacajes,Calacoto,General Campero,Zona 3917,-68.910053,-17.471941
Col. J. Sarco Kramer,2-0163-02982,La Paz,Pacajes,Calacoto,Rosario,Zona 3919,-68.817156,-17.427904
Col. Camacho,2-0165-03001,La Paz,Pacajes,Calacoto,General Camacho,Zona 3917,-68.75751,-17.42726
U.E. Challuyo,2-0166-25841,La Paz,Pacajes,Calacoto,Challuyo,Zona 3914,-69.030507,-17.358002
U.E. Simón Bolívar de Audiencia,2-0167-25839,La Paz,Pacajes,Calacoto,Audiencia,Zona 3916,-68.629534,-17.480149
Escuela Playa Verde,2-0168-03033,La Paz,Pacajes,Calacoto,Playa Verde,Zona 3913,-68.56482,-17.37746
Col. Antofagasta,2-0169-03027,La Paz,Pacajes,Calacoto,Villa Condor Iquiña,Zona 3918,-69.04382,-17.42133
Esc. Ulloma,2-0170-02964,La Paz,Pacajes,Calacoto,Ulloma,Zona 3915,-68.489675,-17.491725
Esc. N. Lerco,2-0171-03016,La Paz,Pacajes,Calacoto,Lerco,Zona 3915,-68.4792,-17.579588
Sede Social Max Toledo,2-0172-03024,La Paz,Pacajes,Calacoto,Max Toledo,Zona 3920,-68.675253,-17.243339
Esc. Laguna Blanca,2-0173-03014,La Paz,Pacajes,Calacoto,Laguna Blanca,Zona 3912,-68.617297,-17.607935
Colegio Heroes Del Pacifico,2-0174-03003,La Paz,Pacajes,Calacoto,Okururo,Zona 3910,-68.76153,-17.86703
Col. Huariscata,2-0175-03040,La Paz,Pacajes,Calacoto,Huariscata,Zona 3915,-68.801539,-17.834504
Colegio Franz Tamayo,2-3002-02142,La Paz,Pacajes,Calacoto,Agua Rica,Zona 3921,-68.857013,-17.307211
Escuela Achavico,2-3091-02140,La Paz,Pacajes,Calacoto,Achavico,Zona 3918,-68.920568,-17.41002
Colegio Playa Vinto,2-3342-00001,La Paz,Pacajes,Calacoto,Playa Vinto,Zona 3915,-68.91974,-17.76429
U.E. Chocopampa,2-4543-32236,La Paz,Pacajes,Calacoto,Chocopampa,Zona 3916,-68.719183,-17.553865
Colegio Comanche,2-0176-03005,La Paz,Pacajes,Comanche,Comanche,Zona 3924,-68.42522,-16.95766
Esc. Kella Kella,2-0177-02989,La Paz,Pacajes,Comanche,Kella Kella,Zona 3924,-68.41179,-16.9197
U.E. José Ballivian,2-0178-25842,La Paz,Pacajes,Comanche,Gral. Ballivian,Zona 3922,-68.464464,-17.078895
Col. Tocopilla Cantuyo,2-0179-03006,La Paz,Pacajes,Comanche,Tocopilla Cantuyo,Zona 3925,-68.50373,-16.83876
U.E. Tuli Grande,2-0180-25843,La Paz,Pacajes,Comanche,Rosas Pata Tuli,Zona 3923,-68.545882,-16.926392
Colegio Eduardo Avaroa,2-0181-03019,La Paz,Pacajes,Charaña,Charaña,Zona 3929,-69.44685,-17.59194
Esc. Eduardo Avaroa,2-0182-03007,La Paz,Pacajes,Charaña,Eduardo Avaroa,Zona 3928,-69.24786,-17.5377
Esc. Gualberto Villarroel,2-0183-03021,La Paz,Pacajes,Charaña,General Perez,Zona 3928,-69.11758,-17.51751
Esc. Sicuani Condoroca,2-0184-03020,La Paz,Pacajes,Charaña,Ladislao Cabrera,Zona 3927,-69.465868,-17.494443
Esc. Chinocavi,2-0185-02958,La Paz,Pacajes,Charaña,Chinocavi,Zona 3930,-69.33294,-17.72286
Esc. Rio Blanco,2-0186-03008,La Paz,Pacajes,Charaña,Río Blanco,Zona 3926,-69.07213,-17.8919
Col. Tec. Humanistico Topater,2-3413-00001,La Paz,Pacajes,Charaña,Piñuta,Zona 3929,-69.097275,-17.428349
U.E. Antofagasta,2-0187-25777,La Paz,Pacajes,Waldo Ballivian,Waldo Ballivian(Tumarapi),Zona 3931,-68.18724,-17.085376
Esc. Jihuacuta,2-0155-02910,La Paz,Pacajes,Nazacara de Pacajes,Jihuacuta,Zona 3934,-68.664486,-16.858635
U.E. Nazacara,2-0188-25837,La Paz,Pacajes,Nazacara de Pacajes,Nazacara,Zona 3932,-68.763239,-16.937616
U.E. Mcal. Sucre,2-0190-25838,La Paz,Pacajes,Nazacara de Pacajes,Villa Anta,Zona 3933,-68.710589,-16.907555
Esc. Huichuraya,2-0145-02981,La Paz,Pacajes,Santiago de Callapa,Guana Grande,Zona 3937,-68.43911,-17.33394
U.E. Nacional Santiago de Callapa,2-0192-25783,La Paz,Pacajes,Santiago de Callapa,Santiago de Callapa,Zona 3937,-68.353873,-17.478974
Esc. N. Canuhuta,2-0193-03010,La Paz,Pacajes,Santiago de Callapa,Canuhuta,Zona 3937,-68.47823,-17.42123
U.E. Nacional De Calteca,2-0194-25781,La Paz,Pacajes,Santiago de Callapa,Calteca,Zona 3936,-68.182977,-17.369062
P. S. Francisco Yaribay,2-0195-03036,La Paz,Pacajes,Santiago de Callapa,San Francisco de Yaribay,Zona 3938,-68.41264,-17.24828
Escuela Romero Pampa,2-0196-03035,La Paz,Pacajes,Santiago de Callapa,Romero Pampa,Zona 3935,-68.23565,-17.35947
Esc. Poquevillque,2-0197-03037,La Paz,Pacajes,Santiago de Callapa,Poquevillque,Zona 3935,-68.27715,-17.32858
U.E. Villa Puchuni,2-0198-25782,La Paz,Pacajes,Santiago de Callapa,Villa Puchuni,Zona 3939,-68.319764,-17.283968
Col. Tecnico Humanistico Tupac Amaru,2-0199-03034,La Paz,Pacajes,Santiago de Callapa,Cumaravi,Zona 3937,-68.336206,-17.349546
Esc. Huayllapanta,2-0200-03039,La Paz,Pacajes,Santiago de Callapa,Huayllapanta,Zona 3939,-68.26348,-17.27865
Escuela Libertador Simon Boliviar,2-3264-20055,La Paz,Pacajes,Santiago de Callapa,Tierra Grande,Zona 3937,-68.212347,-17.430904
Unidad Educativa Huajruma,2-3637-00001,La Paz,Pacajes,Santiago de Callapa,Huajruma,Zona 3937,-68.39203,-17.57708
Col. Nicolas Acosta,2-0201-02323,La Paz,Camacho,Puerto Acosta,Puerto Acosta (Huaycho),Zona 3941,-69.253655,-15.534618
Esc. Puerto Belen,2-0202-02290,La Paz,Camacho,Puerto Acosta,Belen de Pasuja,Zona 3941,-69.28316,-15.59171
Esc. Cota Pata,2-0204-02348,La Paz,Camacho,Puerto Acosta,Cota Pata (Camacho),Zona 3941,-69.21128,-15.618897
Esc. Jupani,2-0205-02349,La Paz,Camacho,Puerto Acosta,Jupani,Zona 3941,-69.258354,-15.494372
U.E. Iquipuni,2-0208-25751,La Paz,Camacho,Puerto Acosta,Puerto Parajachi,Zona 3940,-69.187975,-15.653961
Esc. Seccional Cancanani,2-0225-02354,La Paz,Camacho,Puerto Acosta,San Juan de Cancanani,Zona 3941,-69.107977,-15.481202
Colegio Nacional Mixto Chiñaya,2-0226-02331,La Paz,Camacho,Puerto Acosta,Chiñaya Seis de Agosto,Zona 3941,-69.11092,-15.52736
Colegio Nacional Sallacucho,2-0227-02358,La Paz,Camacho,Puerto Acosta,Sallacucho Kellahuyo,Zona 3941,-69.16052,-15.5284
Unidad Educativa Centro Calangachi,2-3448-00001,La Paz,Camacho,Puerto Acosta,Centro Calangachi,Zona 3940,-69.25493,-15.635743
Escuela Centro Belen,2-3449-00001,La Paz,Camacho,Puerto Acosta,Chiluni,Zona 3941,-69.11071,-15.60047
Escuela Chacahuara,2-3627-00001,La Paz,Camacho,Puerto Acosta,Wirupaya,Zona 3941,-69.31122,-15.49251
Unidad Educativa Orurillo,2-3720-00001,La Paz,Camacho,Puerto Acosta,Orurillo,Zona 3941,-69.31892,-15.53868
U.E. Parajachi II,2-3823-00001,La Paz,Camacho,Puerto Acosta,Parajachi II,Zona 3940,-69.210916,-15.644915
U.E. Pococata,2-4076-25481,La Paz,Camacho,Puerto Acosta,Pococata,Zona 3941,-69.2388,-15.5755
U.E. Lago Sagrado de Tanavacas,2-4463-26495,La Paz,Camacho,Puerto Acosta,Tanavacas,Zona 3940,-69.23011,-15.66257
U.E. Llacharapi,2-4468-26500,La Paz,Camacho,Puerto Acosta,Llacharapi,Zona 3941,-69.2607,-15.6237
U.E. Purapurani,2-4516-32175,La Paz,Camacho,Puerto Acosta,Purapurani,Zona 3941,-69.152214,-15.506697
U.E. Eliodoro Camacho de Mocomoco,2-0212-25754,La Paz,Camacho,Mocomoco,Mocomoco,Zona 3947,-68.995647,-15.456708
Unidad Educativa Italaque,2-0214-02301,La Paz,Camacho,Mocomoco,Italaque,Zona 3947,-69.044143,-15.477
Nucleo Escolar Pumana,2-0215-02352,La Paz,Camacho,Mocomoco,San Pedro Pumana,Zona 3944,-69.016014,-15.53002
Esc. Tuntunani,2-0216-02353,La Paz,Camacho,Mocomoco,Tuntunani,Zona 3944,-68.976912,-15.549415
Col. Tajani,2-0217-02309,La Paz,Camacho,Mocomoco,Tajani,Zona 3942,-69.0655,-15.6193
U.E. Wilasi,2-0218-25752,La Paz,Camacho,Mocomoco,Sullka Wilasi,Zona 3942,-69.084295,-15.612601
Esc. Unidad Educativa Pacaures,2-0219-02328,La Paz,Camacho,Mocomoco,Pacaures,Zona 3944,-69.07054,-15.5859
Esc. Seccional V. Jachatira,2-0220-02278,La Paz,Camacho,Mocomoco,Villa Jachatira,Zona 3945,-69.03811,-15.542804
Colegio Cariquina Chico,2-0221-02355,La Paz,Camacho,Mocomoco,Cariquina Chico,Zona 3945,-69.068806,-15.540814
Col. San Luis Wila Cala,2-0222-02310,La Paz,Camacho,Mocomoco,Villa Rosario (Ococoya),Zona 3948,-69.043262,-15.356585
Col. San Jose,2-0223-02356,La Paz,Camacho,Mocomoco,Pacobamba Cala Cala,Zona 3948,-69.067197,-15.40341
U.E. Ilave,2-0224-25753,La Paz,Camacho,Mocomoco,Ilave,Zona 3948,-69.016958,-15.365585
Esc. Quillima,2-2989-02130,La Paz,Camacho,Mocomoco,Quillima,Zona 3943,-69.009214,-15.607255
Colegio Tecnico Yocarguaya,2-3343-00001,La Paz,Camacho,Mocomoco,Yocarhuaya,Zona 3943,-69.01511,-15.5848
Unidad Educativa Cajcachi,2-3377-00001,La Paz,Camacho,Mocomoco,Cajcachi,Zona 3942,-69.077246,-15.597522
Unidad Educativa Queñi,2-3450-00001,La Paz,Camacho,Mocomoco,Queñi,Zona 3947,-68.971958,-15.432598
Núcleo Escolar Taypi Ayca,2-3626-00001,La Paz,Camacho,Mocomoco,Taypi Ayca,Zona 3945,-69.092803,-15.532376
U.E. Chiñisco,2-4501-32173,La Paz,Camacho,Mocomoco,Chiñisco,Zona 3947,-68.956348,-15.449869
U.E. Ingas,2-4502-32174,La Paz,Camacho,Mocomoco,Ingas,Zona 3947,-68.986203,-15.475287
U.E. Huarcamarca,2-4550-32242,La Paz,Camacho,Mocomoco,Huarcamarca,Zona 3948,-69.018946,-15.389785
U.E. Cariquina Grande,2-4584-32296,La Paz,Camacho,Mocomoco,Cariquina Grande,Zona 3945,-69.055214,-15.532455
U.E. Milluni,2-4597-32342,La Paz,Camacho,Mocomoco,Comunidad Indígena Originaria Milluni,Zona 3948,-68.965224,-15.381296
Colegio Martin Cardenas,2-0229-02251,La Paz,Camacho,Puerto Mayor de Carabuco,Puerto Chaguaya,Zona 3949,-69.03745,-15.78911
Centro de Orientación Sisasani,2-0230-25747,La Paz,Camacho,Puerto Mayor de Carabuco,Sisasani,Zona 3949,-68.972063,-15.86851
Esc. S. M. De Yaricoa,2-0231-02326,La Paz,Camacho,Puerto Mayor de Carabuco,San Miguel de Yaricoa,Zona 3950,-69.08703,-15.67951
